Loyalty Number,Country,Province,City,Gender,Education,Salary,salary_missing,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,tenure_years,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_dollar_redeemed,active_months,pct_months_active,avg_flights_per_active_month,flight_volatility,redemption_rate,has_redeemed,recency_months,h1_flights,h2_flights,momentum,redemption_momentum,distance_per_flight,hard_churn,behavioral_churn,blended_churn,total_flights_outcome,in_cohort,in_training_cohort,was_active_2017
789157,Canada,British Columbia,Vancouver,Female,College,,1,Single,Star,3995.36,Standard,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,1,0,0
654748,Canada,Ontario,Ottawa,Female,Bachelor,65721.0,0,Married,Star,3996.77,Standard,2017,4,0.7501711156741958,12.0,16433.0,16433.0,0.0,0.0,5.0,0.4166666666666667,2.4,1.5374122295716148,0.0,0.0,0.0,1.0,11.0,10.0,0.0,1369.4166666666667,0,1,1,0,0,0,1
984713,Canada,Ontario,Sudbury,Female,College,,1,Single,Star,3997.48,Standard,2018,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,1,0,0
114835,Canada,Ontario,Toronto,Female,Master,101354.0,0,Divorced,Star,4001.52,Standard,2017,7,0.5010266940451745,8.0,11280.0,11280.0,0.0,0.0,4.0,0.3333333333333333,2.0,1.1547005383792517,0.0,0.0,0.0,0.0,8.0,8.0,0.0,1410.0,0,0,0,22,1,1,1
328936,Canada,Ontario,Thunder Bay,Female,Bachelor,53118.0,0,Married,Star,4005.72,Standard,2015,3,2.836413415468857,27.0,30411.0,30411.0,906.0,163.0,9.0,0.75,3.0,1.815338686155987,0.02979185163263293,1.0,0.0,7.0,20.0,13.0,192.0,1126.3333333333333,0,0,0,18,1,1,1
845864,Canada,British Columbia,Vancouver,Female,Doctor,115440.0,0,Married,Star,4013.85,Standard,2013,4,4.7501711156741955,26.0,32118.0,32118.0,1376.0,248.0,8.0,0.6666666666666666,3.25,2.1672493389016636,0.04284202005106171,1.0,2.0,19.0,7.0,-12.0,-394.0,1235.3076923076924,0,0,0,15,1,1,1
645265,Canada,Quebec,Quebec City,Male,Bachelor,73313.0,0,Married,Star,4013.95,Standard,2013,3,4.8350444900752905,17.0,27182.0,27182.0,0.0,0.0,8.0,0.6666666666666666,2.125,1.3789543689024488,0.0,0.0,0.0,11.0,6.0,-5.0,0.0,1598.9411764705883,0,0,0,15,1,1,1
223587,Canada,British Columbia,Vancouver,Female,Bachelor,100167.0,0,Married,Star,4013.96,Standard,2017,8,0.4161533196440794,10.0,18618.0,18618.0,554.0,100.0,4.0,0.3333333333333333,2.5,1.403458930534474,0.029756149962401977,1.0,0.0,0.0,10.0,10.0,554.0,1861.8,0,0,0,18,1,1,1
158560,Canada,British Columbia,Vancouver,Male,Bachelor,59262.0,0,Married,Star,4014.45,Standard,2015,12,2.083504449007529,15.0,22952.0,22952.0,1250.0,225.0,6.0,0.5,2.5,1.3568010505999362,0.05446148483792262,1.0,0.0,7.0,8.0,1.0,58.0,1530.1333333333334,0,0,0,18,1,1,1
417584,Canada,British Columbia,Vancouver,Male,Bachelor,59262.0,0,Married,Star,4014.45,Standard,2014,5,3.668720054757016,19.0,31357.0,31357.0,607.0,109.0,6.0,0.5,3.1666666666666665,2.0652243256245835,0.019357719169563414,1.0,2.0,10.0,9.0,-1.0,607.0,1650.3684210526317,0,0,0,17,1,1,1
566033,Canada,Ontario,Toronto,Male,College,,1,Married,Star,4015.21,Standard,2015,6,2.5845311430527036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
472521,Canada,Alberta,Edmonton,Male,College,,1,Married,Aurora,6265.34,2018 Promotion,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,47,1,0,0
425854,Canada,Ontario,Toronto,Female,High School or Below,39079.0,0,Married,Star,4016.13,Standard,2016,11,1.163586584531143,22.0,34662.0,34662.0,630.0,113.0,7.0,0.5833333333333334,3.142857142857143,1.8989630344113089,0.018175523628180718,1.0,0.0,10.0,12.0,2.0,630.0,1575.5454545454545,0,0,0,15,1,1,1
174896,Canada,Alberta,Edmonton,Female,College,,1,Single,Star,4016.54,Standard,2015,4,2.751540041067762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
695855,Canada,Quebec,Montreal,Female,College,,1,Divorced,Star,4019.38,Standard,2013,4,4.7501711156741955,15.0,24299.0,24299.0,436.0,78.0,9.0,0.75,1.6666666666666667,1.4222261679238197,0.017943125231491008,1.0,1.0,9.0,6.0,-3.0,-436.0,1619.9333333333334,0,0,0,19,1,1,1
699511,Canada,British Columbia,West Vancouver,Female,College,,1,Divorced,Star,4019.38,Standard,2014,7,3.5017111567419574,20.0,30672.0,30672.0,0.0,0.0,7.0,0.5833333333333334,2.857142857142857,1.775250729197189,0.0,0.0,1.0,9.0,11.0,2.0,0.0,1533.6,0,0,0,8,1,1,1
377322,Canada,Alberta,Edmonton,Female,Bachelor,62518.0,0,Married,Star,4023.81,Standard,2016,5,1.6673511293634498,27.0,55363.0,55363.0,1059.0,191.0,8.0,0.6666666666666666,3.375,2.050498830661811,0.019128298683236095,1.0,0.0,15.0,12.0,-3.0,303.0,2050.4814814814813,0,0,0,27,1,1,1
511053,Canada,Ontario,Toronto,Male,Bachelor,62518.0,0,Married,Star,4023.81,Standard,2015,3,2.836413415468857,15.0,25061.0,25061.0,802.0,145.0,6.0,0.5,2.5,1.4222261679238197,0.03200191532660309,1.0,0.0,9.0,6.0,-3.0,-60.0,1670.7333333333333,0,0,0,11,1,1,1
890753,Canada,Quebec,Montreal,Male,College,,1,Married,Star,4025.1,Standard,2017,9,0.33127994524298426,5.0,10400.0,10400.0,723.0,130.0,1.0,0.08333333333333333,5.0,1.4433756729740643,0.06951923076923076,1.0,0.0,0.0,5.0,5.0,723.0,2080.0,0,0,0,18,1,1,1
796670,Canada,Manitoba,Winnipeg,Female,Bachelor,47536.0,0,Married,Star,4035.68,Standard,2014,2,3.912388774811773,30.0,47222.0,47222.0,420.0,76.0,9.0,0.75,3.3333333333333335,1.8829377433825436,0.008894159501927068,1.0,0.0,14.0,16.0,2.0,-420.0,1574.0666666666666,0,0,0,15,1,1,1
556136,Canada,Quebec,Montreal,Female,College,,1,Married,Star,4035.77,Standard,2017,1,0.9965776865160849,18.0,17599.0,17599.0,521.0,94.0,8.0,0.6666666666666666,2.25,1.7320508075688772,0.029603954770157394,1.0,0.0,7.0,11.0,4.0,-521.0,977.7222222222222,0,0,0,21,1,1,1
513081,Canada,Alberta,Edmonton,Female,Bachelor,98320.0,0,Married,Star,4037.5,Standard,2015,11,2.1656399726214923,12.0,22756.0,22756.0,995.0,180.0,7.0,0.5833333333333334,1.7142857142857142,1.044465935734187,0.04372473193882932,1.0,0.0,5.0,7.0,2.0,-167.0,1896.3333333333333,0,0,0,12,1,1,1
930718,Canada,Quebec,Montreal,Female,High School or Below,63577.0,0,Married,Star,4037.55,Standard,2015,7,2.5023956194387407,26.0,29787.0,29787.0,1088.0,196.0,9.0,0.75,2.888888888888889,1.5859229221975182,0.03652600127572431,1.0,0.0,11.0,15.0,4.0,-438.0,1145.6538461538462,0,0,0,27,1,1,1
235872,Canada,Ontario,Toronto,Female,Doctor,89057.0,0,Single,Star,4046.94,Standard,2013,3,4.8350444900752905,26.0,41976.0,41976.0,1221.0,220.0,7.0,0.5833333333333334,3.7142857142857144,2.2896340848319503,0.02908805031446541,1.0,0.0,14.0,12.0,-2.0,271.0,1614.4615384615386,0,0,0,18,1,1,1
881142,Canada,British Columbia,Vancouver,Female,Doctor,89057.0,0,Single,Star,4046.94,Standard,2016,9,1.3305954825462012,9.0,9859.0,9859.0,870.0,157.0,5.0,0.4166666666666667,1.8,0.9653072991634227,0.08824424383811745,1.0,7.0,9.0,0.0,-9.0,-870.0,1095.4444444444443,0,1,1,0,0,0,1
295147,Canada,British Columbia,Kelowna,Male,Bachelor,99814.0,0,Married,Star,4048.16,Standard,2017,5,0.6680355920602327,15.0,23429.0,23429.0,968.0,174.0,5.0,0.4166666666666667,3.0,1.764549903980152,0.04131631738443809,1.0,2.0,5.0,10.0,5.0,968.0,1561.9333333333334,0,0,0,17,1,1,1
306110,Canada,Ontario,Toronto,Male,Bachelor,64587.0,0,Married,Star,4053.37,Standard,2013,5,4.6680355920602326,10.0,14465.0,14465.0,797.0,143.0,5.0,0.4166666666666667,2.0,1.3371158468430429,0.055098513653646736,1.0,0.0,6.0,4.0,-2.0,-797.0,1446.5,0,0,0,19,1,1,1
295217,Canada,Ontario,Toronto,Female,Doctor,67411.0,0,Divorced,Star,4059.57,Standard,2016,6,1.5824777549623545,10.0,19259.0,19259.0,1034.0,186.0,5.0,0.4166666666666667,2.0,1.3371158468430429,0.05368918427748066,1.0,0.0,6.0,4.0,-2.0,-1034.0,1925.9,0,0,0,19,1,1,1
967300,Canada,Alberta,Edmonton,Male,Bachelor,62630.0,0,Single,Aurora,6364.9,2018 Promotion,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,36,1,0,0
591731,Canada,Ontario,Toronto,Male,Bachelor,51370.0,0,Married,Star,4064.18,Standard,2013,9,4.331279945242985,24.0,39625.0,39625.0,645.0,116.0,10.0,0.8333333333333334,2.4,1.4142135623730951,0.016277602523659306,1.0,2.0,15.0,9.0,-6.0,645.0,1651.0416666666667,0,0,0,23,1,1,1
326905,Canada,British Columbia,Vancouver,Female,College,,1,Married,Star,4068.09,Standard,2017,2,0.9117043121149897,19.0,24066.0,24066.0,0.0,0.0,6.0,0.5,3.1666666666666665,1.928651593652148,0.0,0.0,2.0,10.0,9.0,-1.0,0.0,1266.6315789473683,0,0,0,15,1,1,1
375511,Canada,Quebec,Montreal,Female,Bachelor,59300.0,0,Single,Star,4070.05,Standard,2014,7,3.5017111567419574,26.0,36951.0,36951.0,1084.0,195.0,9.0,0.75,2.888888888888889,1.8989630344113093,0.029336147871505507,1.0,0.0,5.0,21.0,16.0,-170.0,1421.1923076923076,0,0,0,24,1,1,1
485283,Canada,Ontario,Toronto,Male,Bachelor,102479.0,0,Single,Star,4072.85,Standard,2017,9,0.33127994524298426,2.0,3106.0,3106.0,0.0,0.0,2.0,0.16666666666666666,1.0,0.3892494720807615,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1553.0,0,0,0,17,1,1,1
920716,Canada,Alberta,Peace River,Female,College,,1,Single,Aurora,7098.91,2018 Promotion,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,43,1,0,0
797685,Canada,Alberta,Edmonton,Male,College,,1,Married,Star,4079.13,Standard,2017,6,0.5831622176591376,10.0,11302.0,11302.0,822.0,148.0,4.0,0.3333333333333333,2.5,1.3371158468430429,0.07273049017872943,1.0,0.0,0.0,10.0,10.0,822.0,1130.2,0,0,0,21,1,1,1
216467,Canada,New Brunswick,Fredericton,Male,Doctor,90995.0,0,Married,Star,4083.56,Standard,2014,7,3.5017111567419574,14.0,23278.0,23278.0,0.0,0.0,7.0,0.5833333333333334,2.0,1.5275252316519465,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1662.7142857142858,0,0,0,18,1,1,1
958839,Canada,Quebec,Montreal,Male,Doctor,90995.0,0,Married,Star,4083.56,Standard,2018,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9,1,0,0
539673,Canada,Ontario,Toronto,Female,Bachelor,49558.0,0,Married,Star,4087.51,Standard,2015,2,2.9130732375085557,22.0,30575.0,30575.0,498.0,90.0,8.0,0.6666666666666666,2.75,1.6422453217986943,0.016287816843826654,1.0,0.0,13.0,9.0,-4.0,498.0,1389.7727272727273,1,0,1,4,1,1,1
746226,Canada,British Columbia,Whistler,Female,Bachelor,63501.0,0,Married,Star,4089.04,Standard,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,1,0,0
484718,Canada,British Columbia,Vancouver,Male,Bachelor,76367.0,0,Single,Star,4089.46,Standard,2012,6,5.582477754962355,17.0,33867.0,33867.0,554.0,100.0,7.0,0.5833333333333334,2.4285714285714284,1.378954368902449,0.016358106711548116,1.0,2.0,8.0,9.0,1.0,554.0,1992.1764705882354,0,0,0,19,1,1,1
528492,Canada,Quebec,Hull,Male,Bachelor,60360.0,0,Married,Star,4090.75,Standard,2015,6,2.5845311430527036,23.0,48972.0,48972.0,821.0,147.0,8.0,0.6666666666666666,2.875,1.7816403745544227,0.016764681859021482,1.0,0.0,11.0,12.0,1.0,217.0,2129.217391304348,1,0,1,18,1,1,1
995091,Canada,British Columbia,Whistler,Female,Bachelor,55454.0,0,Married,Star,4095.2,Standard,2017,9,0.33127994524298426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16,1,1,0
632793,Canada,Quebec,Hull,Female,High School or Below,60370.0,0,Single,Star,4097.37,Standard,2016,6,1.5824777549623545,17.0,15913.0,15913.0,506.0,91.0,8.0,0.6666666666666666,2.125,1.378954368902449,0.03179790108716144,1.0,0.0,4.0,13.0,9.0,506.0,936.0588235294117,0,0,0,16,1,1,1
912220,Canada,British Columbia,Vancouver,Male,High School or Below,60370.0,0,Single,Star,4097.37,Standard,2013,8,4.41615331964408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
382197,Canada,British Columbia,Vancouver,Male,Bachelor,69367.0,0,Married,Star,4100.47,Standard,2017,10,0.24914442162902123,1.0,768.0,768.0,0.0,0.0,1.0,0.08333333333333333,1.0,0.28867513459481287,0.0,0.0,1.0,0.0,1.0,1.0,0.0,768.0,1,0,1,12,1,1,1
705196,Canada,British Columbia,Whistler,Female,College,,1,Single,Star,4101.94,Standard,2013,11,4.164271047227926,28.0,49630.0,49630.0,0.0,0.0,9.0,0.75,3.111111111111111,1.874873733122184,0.0,0.0,2.0,13.0,15.0,2.0,0.0,1772.5,0,0,0,29,1,1,1
123094,Canada,British Columbia,Vancouver,Female,Bachelor,92223.0,0,Married,Star,4103.85,Standard,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,24,1,0,0
366540,Canada,Alberta,Calgary,Female,Bachelor,90077.0,0,Married,Aurora,7288.88,2018 Promotion,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,69,1,0,0
119488,Canada,Quebec,Tremblant,Female,College,,1,Single,Star,4108.26,Standard,2017,6,0.5831622176591376,13.0,13658.0,13658.0,0.0,0.0,4.0,0.3333333333333333,3.25,1.6764862244009227,0.0,0.0,0.0,0.0,13.0,13.0,0.0,1050.6153846153845,0,0,0,20,1,1,1
287750,Canada,Ontario,Ottawa,Female,College,,1,Single,Star,4109.31,Standard,2012,8,5.415468856947296,19.0,27901.0,27901.0,1213.0,219.0,8.0,0.6666666666666666,2.375,1.928651593652148,0.04347514426006236,1.0,0.0,11.0,8.0,-3.0,-1213.0,1468.4736842105262,0,0,0,29,1,1,1
735846,Canada,Ontario,Trenton,Male,Bachelor,95318.0,0,Married,Star,4109.79,Standard,2012,8,5.415468856947296,6.0,6373.0,6373.0,1197.0,215.0,4.0,0.3333333333333333,1.5,0.9045340337332909,0.18782363094304094,1.0,0.0,2.0,4.0,2.0,1197.0,1062.1666666666667,0,0,0,34,1,1,1
606026,Canada,British Columbia,Vancouver,Male,Bachelor,55207.0,0,Single,Star,4110.62,Standard,2015,7,2.5023956194387407,27.0,40394.0,40394.0,504.0,91.0,11.0,0.9166666666666666,2.4545454545454546,1.815338686155987,0.012477100559489033,1.0,0.0,10.0,17.0,7.0,-504.0,1496.0740740740741,0,0,0,23,1,1,1
460291,Canada,British Columbia,West Vancouver,Female,Bachelor,55476.0,0,Divorced,Star,4111.2,Standard,2015,9,2.3326488706365502,18.0,34272.0,34272.0,0.0,0.0,6.0,0.5,3.0,1.7320508075688772,0.0,0.0,0.0,12.0,6.0,-6.0,0.0,1904.0,0,0,0,23,1,1,1
743001,Canada,British Columbia,Vancouver,Female,Bachelor,79533.0,0,Married,Star,4111.89,Standard,2017,5,0.6680355920602327,8.0,10682.0,10682.0,393.0,71.0,2.0,0.16666666666666666,4.0,1.6143297699232972,0.036790863134244525,1.0,1.0,5.0,3.0,-2.0,393.0,1335.25,0,0,0,21,1,1,1
869799,Canada,Ontario,Toronto,Female,Bachelor,79533.0,0,Married,Star,4111.89,Standard,2015,3,2.836413415468857,7.0,7485.0,7485.0,0.0,0.0,3.0,0.25,2.3333333333333335,1.0836246694508316,0.0,0.0,1.0,2.0,5.0,3.0,0.0,1069.2857142857142,0,0,0,22,1,1,1
520321,Canada,Ontario,London,Female,Doctor,237245.0,0,Married,Star,4112.84,Standard,2015,9,2.3326488706365502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
279419,Canada,British Columbia,West Vancouver,Female,College,,1,Single,Star,4117.37,Standard,2013,7,4.501026694045175,41.0,69113.0,69113.0,1354.0,243.0,9.0,0.75,4.555555555555555,2.874917653629668,0.019591104423191005,1.0,1.0,11.0,30.0,19.0,-420.0,1685.6829268292684,0,0,0,40,1,1,1
170585,Canada,Ontario,Thunder Bay,Male,Bachelor,82675.0,0,Single,Star,4118.59,Standard,2013,8,4.41615331964408,17.0,27484.0,27484.0,405.0,73.0,7.0,0.5833333333333334,2.4285714285714284,1.7816403745544227,0.014735846310580702,1.0,2.0,10.0,7.0,-3.0,405.0,1616.7058823529412,0,0,0,17,1,1,1
188340,Canada,Ontario,Toronto,Male,Bachelor,82675.0,0,Single,Star,4118.59,Standard,2017,4,0.7501711156741958,20.0,21772.0,21772.0,992.0,179.0,6.0,0.5,3.3333333333333335,2.1461734799546393,0.0455631085798273,1.0,0.0,6.0,14.0,8.0,-262.0,1088.6,0,0,0,31,1,1,1
670817,Canada,Ontario,Ottawa,Male,Bachelor,82675.0,0,Single,Star,4118.59,Standard,2016,12,1.08145106091718,21.0,30421.0,30421.0,682.0,123.0,8.0,0.6666666666666666,2.625,1.4847711791873706,0.02241872390782683,1.0,0.0,10.0,11.0,1.0,682.0,1448.6190476190477,0,0,0,23,1,1,1
509513,Canada,British Columbia,Vancouver,Male,College,,1,Single,Star,4121.25,Standard,2012,12,5.08145106091718,25.0,51305.0,51305.0,576.0,104.0,8.0,0.6666666666666666,3.125,2.0207259421636903,0.011226975928272098,1.0,0.0,4.0,21.0,17.0,576.0,2052.2,0,0,0,24,1,1,1
779247,Canada,Manitoba,Winnipeg,Male,Bachelor,86987.0,0,Married,Star,4122.57,Standard,2012,9,5.330595482546201,25.0,30732.0,30732.0,0.0,0.0,7.0,0.5833333333333334,3.5714285714285716,2.2746961169005466,0.0,0.0,0.0,8.0,17.0,9.0,0.0,1229.28,0,0,0,25,1,1,1
111255,Canada,Quebec,Hull,Male,High School or Below,70272.0,0,Married,Star,4122.96,Standard,2013,3,4.8350444900752905,23.0,31829.0,31829.0,0.0,0.0,9.0,0.75,2.5555555555555554,1.6764862244009227,0.0,0.0,0.0,5.0,18.0,13.0,0.0,1383.8695652173913,0,0,0,25,1,1,1
763061,Canada,Ontario,Toronto,Male,Bachelor,56845.0,0,Married,Star,4126.61,Standard,2014,4,3.7508555783709787,11.0,21633.0,21633.0,515.0,93.0,4.0,0.3333333333333333,2.75,1.7816403745544227,0.023806221975685295,1.0,0.0,2.0,9.0,7.0,-515.0,1966.6363636363637,0,0,0,5,1,1,1
766335,Canada,Alberta,Edmonton,Male,Bachelor,67756.0,0,Married,Aurora,7482.49,2018 Promotion,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,31,1,0,0
428919,Canada,Quebec,Montreal,Female,Bachelor,58209.0,0,Divorced,Star,4139.9,Standard,2015,7,2.5023956194387407,16.0,24503.0,24503.0,0.0,0.0,7.0,0.5833333333333334,2.2857142857142856,1.4354811251305468,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1531.4375,0,0,0,19,1,1,1
139863,Canada,Quebec,Montreal,Male,Bachelor,67223.0,0,Married,Star,4142.56,Standard,2015,10,2.2505133470225873,16.0,33709.0,33709.0,857.0,154.0,6.0,0.5,2.6666666666666665,1.775250729197189,0.025423477409593876,1.0,2.0,8.0,8.0,0.0,-63.0,2106.8125,0,0,0,14,1,1,1
695755,Canada,British Columbia,West Vancouver,Female,Bachelor,79088.0,0,Married,Star,4144.87,Standard,2012,4,5.749486652977413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1,0
355331,Canada,Ontario,Thunder Bay,Male,College,,1,Divorced,Star,4145.02,Standard,2013,7,4.501026694045175,31.0,42129.0,42129.0,1915.0,344.0,10.0,0.8333333333333334,3.1,1.5642792899510296,0.045455624391749154,1.0,1.0,18.0,13.0,-5.0,209.0,1359.0,0,0,0,20,1,1,1
578837,Canada,Ontario,Toronto,Male,College,,1,Single,Star,4152.65,Standard,2012,5,5.66735112936345,21.0,30059.0,30059.0,704.0,127.0,10.0,0.8333333333333334,2.1,1.2880570286640687,0.02342060614125553,1.0,0.0,12.0,9.0,-3.0,704.0,1431.3809523809523,0,0,0,4,1,1,1
603248,Canada,British Columbia,Vancouver,Male,College,,1,Married,Star,4157.7,Standard,2016,2,1.9137577002053388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
467182,Canada,Alberta,Edmonton,Female,Bachelor,102347.0,0,Married,Star,4160.02,Standard,2013,12,4.082135523613963,22.0,34096.0,34096.0,0.0,0.0,7.0,0.5833333333333334,3.142857142857143,2.0375267241229382,0.0,0.0,2.0,16.0,6.0,-10.0,0.0,1549.8181818181818,1,0,1,24,1,1,1
601407,Canada,Ontario,Toronto,Male,Bachelor,72809.0,0,Married,Star,4165.17,Standard,2015,9,2.3326488706365502,11.0,13832.0,13832.0,0.0,0.0,3.0,0.25,3.6666666666666665,1.9286515936521478,0.0,0.0,5.0,6.0,5.0,-1.0,0.0,1257.4545454545455,0,0,0,26,1,1,1
700871,Canada,Newfoundland,St. John's,Female,Bachelor,74567.0,0,Married,Star,4165.25,Standard,2015,12,2.083504449007529,24.0,30458.0,30458.0,0.0,0.0,9.0,0.75,2.6666666666666665,1.7056057308448835,0.0,0.0,0.0,8.0,16.0,8.0,0.0,1269.0833333333333,0,0,0,15,1,1,1
203809,Canada,Alberta,Edmonton,Female,High School or Below,54160.0,0,Married,Star,4165.35,Standard,2012,7,5.500342231348392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1,0
705589,Canada,Ontario,Toronto,Female,College,,1,Single,Star,4165.99,Standard,2012,5,5.66735112936345,27.0,42659.0,42659.0,0.0,0.0,9.0,0.75,3.0,1.9128750375000738,0.0,0.0,0.0,14.0,13.0,-1.0,0.0,1579.962962962963,0,0,0,17,1,1,1
354438,Canada,Quebec,Montreal,Male,College,,1,Married,Star,4167.09,Standard,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,12,1,0,0
746060,Canada,British Columbia,Victoria,Male,College,,1,Married,Star,4167.09,Standard,2014,4,3.7508555783709787,27.0,40740.0,40740.0,421.0,76.0,10.0,0.8333333333333334,2.7,1.6583123951777,0.010333824251350024,1.0,0.0,9.0,18.0,9.0,-421.0,1508.888888888889,0,0,0,17,1,1,1
469718,Canada,Ontario,Toronto,Male,Bachelor,73544.0,0,Married,Star,4167.42,Standard,2013,1,4.996577686516085,21.0,21161.0,21161.0,584.0,105.0,8.0,0.6666666666666666,2.625,2.0056737702645644,0.027597939605878738,1.0,0.0,7.0,14.0,7.0,584.0,1007.6666666666666,0,0,0,15,1,1,1
164429,Canada,British Columbia,Dawson Creek,Female,Bachelor,57852.0,0,Single,Star,4169.36,Standard,2012,9,5.330595482546201,26.0,34731.0,34731.0,890.0,160.0,8.0,0.6666666666666666,3.25,2.0816659994661326,0.02562552186807175,1.0,1.0,18.0,8.0,-10.0,242.0,1335.8076923076924,0,0,0,12,1,1,1
708373,Canada,Ontario,Toronto,Female,Bachelor,57852.0,0,Single,Star,4169.36,Standard,2017,3,0.8350444900752909,19.0,24055.0,24055.0,0.0,0.0,6.0,0.5,3.1666666666666665,2.0207259421636903,0.0,0.0,1.0,8.0,11.0,3.0,0.0,1266.0526315789473,0,0,0,23,1,1,1
225088,Canada,British Columbia,Vancouver,Male,Bachelor,97991.0,0,Married,Star,4170.34,Standard,2015,9,2.3326488706365502,16.0,26880.0,26880.0,0.0,0.0,5.0,0.4166666666666667,3.2,1.9227505550564008,0.0,0.0,0.0,1.0,15.0,14.0,0.0,1680.0,0,0,0,16,1,1,1
100214,Canada,British Columbia,Vancouver,Male,Bachelor,63253.0,0,Married,Star,4170.57,Standard,2015,8,2.4175222450376452,10.0,18186.0,18186.0,861.0,155.0,4.0,0.3333333333333333,2.5,1.2673044646258476,0.04734411085450346,1.0,0.0,2.0,8.0,6.0,-57.0,1818.6,0,0,0,12,1,1,1
459999,Canada,Quebec,Tremblant,Male,Bachelor,53465.0,0,Single,Star,4170.69,Standard,2017,9,0.33127994524298426,6.0,10938.0,10938.0,0.0,0.0,2.0,0.16666666666666666,3.0,1.1677484162422844,0.0,0.0,1.0,0.0,6.0,6.0,0.0,1823.0,0,0,0,19,1,1,1
553936,Canada,Ontario,Toronto,Female,Bachelor,53465.0,0,Single,Star,4170.69,Standard,2014,12,3.082819986310746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
268128,Canada,Ontario,Toronto,Female,High School or Below,47663.0,0,Married,Star,4177.88,Standard,2013,1,4.996577686516085,19.0,22571.0,22571.0,992.0,179.0,8.0,0.6666666666666666,2.375,1.781640374554423,0.04395020158610607,1.0,1.0,15.0,4.0,-11.0,-992.0,1187.9473684210527,0,0,0,28,1,1,1
930584,Canada,British Columbia,Vancouver,Male,College,,1,Single,Star,4185.76,Standard,2015,7,2.5023956194387407,17.0,22099.0,22099.0,468.0,84.0,7.0,0.5833333333333334,2.4285714285714284,1.7816403745544227,0.021177428842934068,1.0,0.0,6.0,11.0,5.0,-468.0,1299.9411764705883,0,0,0,26,1,1,1
