Loyalty Number,Country,Province,City,Gender,Education,Salary,salary_missing,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,tenure_years,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_dollar_redeemed,active_months,pct_months_active,avg_flights_per_active_month,flight_volatility,redemption_rate,has_redeemed,recency_months,h1_flights,h2_flights,momentum,redemption_momentum,distance_per_flight,hard_churn,behavioral_churn,blended_churn,total_flights_outcome,in_cohort,in_training_cohort,was_active_2017,churn_risk_score,segment,segment_name,clv_tier,risk_tier,value_quadrant,action_group,recommended_action,timing,success_metric
501030,Canada,British Columbia,Vancouver,Male,Bachelor,93541.0,0,Married,Star,3934.71,Standard,2017,3,0.8350444900752909,17.0,19608.0,19608.0,0.0,0.0,7.0,0.5833333333333334,2.4285714285714284,1.5050420310248864,0.0,0.0,0.0,4.0,13.0,9.0,0.0,1153.4117647058824,0,0,0,9,1,1,1,0.0325938594154063,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
878633,Canada,Ontario,Trenton,Female,Doctor,163974.0,0,Married,Star,3936.79,Standard,2013,12,4.082135523613963,27.0,34014.0,34014.0,0.0,0.0,7.0,0.5833333333333334,3.857142857142857,2.220769727328383,0.0,0.0,0.0,17.0,10.0,-7.0,0.0,1259.7777777777778,0,0,0,17,1,1,1,0.0254710418975339,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
285938,Canada,Quebec,Montreal,Female,Bachelor,75827.0,0,Married,Star,3939.01,Standard,2014,9,3.3319644079397674,22.0,34494.0,34494.0,0.0,0.0,8.0,0.6666666666666666,2.75,1.5859229221975182,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1567.909090909091,0,0,0,18,1,1,1,0.0231150458762675,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
588237,Canada,Quebec,Tremblant,Male,Bachelor,75827.0,0,Married,Star,3939.01,Standard,2013,11,4.164271047227926,23.0,22941.0,22941.0,939.0,169.0,8.0,0.6666666666666666,2.875,1.7816403745544227,0.0409310840852621,1.0,1.0,14.0,9.0,-5.0,-939.0,997.4347826086956,0,0,0,10,1,1,1,0.027647621595189,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
645280,Canada,British Columbia,West Vancouver,Male,Bachelor,75827.0,0,Married,Star,3939.01,Standard,2012,12,5.08145106091718,26.0,28662.0,28662.0,813.0,146.0,9.0,0.75,2.888888888888889,1.8989630344113089,0.0283650826878794,1.0,1.0,13.0,13.0,0.0,-191.0,1102.3846153846157,0,0,0,17,1,1,1,0.0143079533107874,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
864324,Canada,Quebec,Quebec City,Female,Bachelor,75827.0,0,Married,Star,3939.01,Standard,2018,6,0.0,18.0,24458.0,24458.0,588.0,106.0,7.0,0.5833333333333334,2.571428571428572,1.5666989036012806,0.0240412135088723,1.0,0.0,5.0,13.0,8.0,-588.0,1358.7777777777778,0,0,0,25,1,0,1,0.1945733305657273,4,Growing Loyalists,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
124678,Canada,Nova Scotia,Halifax,Male,Doctor,152955.0,0,Married,Star,3954.34,Standard,2013,6,4.583162217659138,26.0,42652.0,42652.0,304.0,55.0,9.0,0.75,2.888888888888889,1.992409839791244,0.0071274500609584,1.0,1.0,14.0,12.0,-2.0,-304.0,1640.4615384615386,0,0,0,25,1,1,1,0.0222145393395984,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
186015,Canada,British Columbia,Vancouver,Male,Doctor,152955.0,0,Married,Star,3954.34,Standard,2015,9,2.3326488706365502,16.0,26002.0,26002.0,0.0,0.0,5.0,0.4166666666666667,3.2,1.969463855669324,0.0,0.0,0.0,10.0,6.0,-4.0,0.0,1625.125,0,0,0,25,1,1,1,0.0239399720660215,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
461108,Canada,Quebec,Montreal,Male,Doctor,152955.0,0,Married,Star,3954.34,Standard,2018,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0.2155467197789668,1,Dormant / Lapsed,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
589580,Canada,British Columbia,Whistler,Male,Doctor,152955.0,0,Married,Star,3954.34,Standard,2015,8,2.417522245037645,27.0,49010.0,49010.0,718.0,129.0,8.0,0.6666666666666666,3.375,1.815338686155987,0.0146500714139971,1.0,0.0,16.0,11.0,-5.0,718.0,1815.1851851851848,0,0,0,25,1,1,1,0.0285606750525647,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
623688,Canada,Ontario,London,Female,Doctor,152955.0,0,Married,Star,3954.34,Standard,2016,5,1.6673511293634498,28.0,48235.0,48235.0,690.0,124.0,9.0,0.75,3.111111111111111,1.669694219873444,0.0143049652741785,1.0,0.0,15.0,13.0,-2.0,690.0,1722.678571428571,0,0,0,26,1,1,1,0.0266602125298079,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
386082,Canada,Alberta,Edmonton,Female,Bachelor,30486.0,0,Divorced,Aurora,5391.97,2018 Promotion,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,40,1,0,0,0.2175823792333842,2,New / Onboarding,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
256147,Canada,Ontario,Toronto,Female,College,,1,Married,Star,3958.0,Standard,2012,9,5.330595482546201,26.0,42247.0,42247.0,339.0,61.0,9.0,0.75,2.888888888888889,2.0375267241229382,0.0080242384074608,1.0,0.0,13.0,13.0,0.0,339.0,1624.8846153846157,0,0,0,20,1,1,1,0.011069427895913,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
329382,Canada,Quebec,Montreal,Male,College,,1,Single,Star,3961.59,Standard,2012,8,5.415468856947296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1,0,0.9656372523150992,1,Dormant / Lapsed,Low/Mid CLV,Elevated Risk,Win-Back Priority,Standard reactivation,3-email automated win-back series over 6 weeks,Triggered on entering this group,Reactivation rate (any flight in 6 months)
140392,Canada,British Columbia,Vancouver,Female,Bachelor,96814.0,0,Married,Star,3963.39,Standard,2013,7,4.501026694045175,15.0,15254.0,15254.0,567.0,102.0,7.0,0.5833333333333334,2.142857142857143,1.4847711791873706,0.0371705782089943,1.0,2.0,4.0,11.0,7.0,567.0,1016.9333333333332,0,0,0,17,1,1,1,0.0330078484496264,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
112522,Canada,Alberta,Peace River,Male,Bachelor,49846.0,0,Married,Aurora,5636.74,2018 Promotion,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,50,1,0,0,0.171122382624041,2,New / Onboarding,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
230908,Canada,British Columbia,Vancouver,Male,Doctor,217538.0,0,Divorced,Star,3964.15,Standard,2012,5,5.66735112936345,29.0,43406.0,43406.0,822.0,148.0,9.0,0.75,3.2222222222222223,1.8319554050414564,0.0189374740819241,1.0,0.0,16.0,13.0,-3.0,822.0,1496.7586206896551,0,0,0,20,1,1,1,0.0105588371808968,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
972581,Canada,British Columbia,Vancouver,Male,High School or Below,48744.0,0,Married,Star,3964.53,Standard,2016,2,1.9137577002053388,16.0,20391.0,20391.0,639.0,115.0,8.0,0.6666666666666666,2.0,1.2309149097933272,0.0313373547153155,1.0,1.0,9.0,7.0,-2.0,639.0,1274.4375,0,0,0,12,1,1,1,0.0285441632484634,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
357549,Canada,British Columbia,Whistler,Female,Bachelor,76410.0,0,Single,Star,3964.73,Standard,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0.1676219129436931,1,Dormant / Lapsed,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
330694,Canada,Alberta,Edmonton,Female,Bachelor,105053.0,0,Married,Aurora,6172.91,2018 Promotion,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,38,1,0,0,0.2462439858563222,2,New / Onboarding,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
910875,Canada,Quebec,Hull,Female,Bachelor,84914.0,0,Married,Star,3966.13,Standard,2012,11,5.163586584531143,8.0,18109.0,18109.0,0.0,0.0,4.0,0.3333333333333333,2.0,1.0730867399773198,0.0,0.0,5.0,7.0,1.0,-6.0,0.0,2263.625,0,0,0,24,1,1,1,0.0776605391042577,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
501704,Canada,Quebec,Hull,Male,College,,1,Divorced,Star,3974.86,Standard,2013,5,4.6680355920602326,18.0,16769.0,16769.0,2034.0,366.0,5.0,0.4166666666666667,3.6,2.0670576365276494,0.1212952471823006,1.0,0.0,7.0,11.0,4.0,880.0,931.6111111111112,0,0,0,21,1,1,1,0.0241996908253963,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
529098,Canada,British Columbia,Vancouver,Female,College,,1,Divorced,Star,3974.86,Standard,2017,10,0.2491444216290212,5.0,6230.0,6230.0,467.0,84.0,1.0,0.0833333333333333,5.0,1.4433756729740643,0.074959871589085,1.0,0.0,0.0,5.0,5.0,467.0,1246.0,0,0,0,19,1,1,1,0.1114730487451948,2,New / Onboarding,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
265297,Canada,Manitoba,Winnipeg,Female,Bachelor,60519.0,0,Married,Star,3978.67,Standard,2018,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11,1,0,0,0.2064665084465296,1,Dormant / Lapsed,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
567875,Canada,Quebec,Quebec City,Female,Bachelor,102457.0,0,Married,Star,3979.72,Standard,2017,5,0.6680355920602327,4.0,9037.0,9037.0,0.0,0.0,3.0,0.25,1.3333333333333333,0.6513389472789296,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2259.25,0,0,0,11,1,1,1,0.1109662488186203,2,New / Onboarding,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
688524,Canada,Manitoba,Winnipeg,Female,Bachelor,103862.0,0,Married,Star,3980.42,Standard,2013,3,4.8350444900752905,11.0,15613.0,15613.0,1993.0,359.0,5.0,0.4166666666666667,2.2,1.3789543689024493,0.1276500352270543,1.0,0.0,5.0,6.0,1.0,-1065.0,1419.3636363636365,0,0,0,13,1,1,1,0.0203051674417214,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
269070,Canada,British Columbia,Vancouver,Male,Master,93153.0,0,Married,Star,3985.32,Standard,2013,1,4.996577686516085,28.0,35858.0,35858.0,673.0,121.0,11.0,0.9166666666666666,2.5454545454545454,1.4354811251305468,0.0187684756539684,1.0,0.0,14.0,14.0,0.0,673.0,1280.642857142857,0,0,0,14,1,1,1,0.0107245649692324,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
387705,Canada,Quebec,Hull,Female,Master,93153.0,0,Married,Star,3985.32,Standard,2013,4,4.750171115674196,20.0,30308.0,30308.0,472.0,85.0,6.0,0.5,3.333333333333333,1.874873733122184,0.0155734459548634,1.0,1.0,5.0,15.0,10.0,-472.0,1515.4,0,0,0,25,1,1,1,0.0274199917511526,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
923293,Canada,Saskatchewan,Regina,Male,Bachelor,86793.0,0,Divorced,Star,3985.55,Standard,2016,6,1.5824777549623543,32.0,36863.0,36863.0,412.0,74.0,10.0,0.8333333333333334,3.2,1.9227505550564008,0.0111765184602446,1.0,0.0,13.0,19.0,6.0,-412.0,1151.96875,0,0,0,9,1,1,1,0.0290862648319345,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
789157,Canada,British Columbia,Vancouver,Female,College,,1,Single,Star,3995.36,Standard,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,1,0,0,0.1676219129436931,1,Dormant / Lapsed,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
984713,Canada,Ontario,Sudbury,Female,College,,1,Single,Star,3997.48,Standard,2018,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,1,0,0,0.2046353107635755,1,Dormant / Lapsed,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
114835,Canada,Ontario,Toronto,Female,Master,101354.0,0,Divorced,Star,4001.52,Standard,2017,7,0.5010266940451745,8.0,11280.0,11280.0,0.0,0.0,4.0,0.3333333333333333,2.0,1.1547005383792517,0.0,0.0,0.0,0.0,8.0,8.0,0.0,1410.0,0,0,0,22,1,1,1,0.1050834174563033,2,New / Onboarding,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
328936,Canada,Ontario,Thunder Bay,Female,Bachelor,53118.0,0,Married,Star,4005.72,Standard,2015,3,2.836413415468857,27.0,30411.0,30411.0,906.0,163.0,9.0,0.75,3.0,1.815338686155987,0.0297918516326329,1.0,0.0,7.0,20.0,13.0,192.0,1126.3333333333333,0,0,0,18,1,1,1,0.0328189625041429,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
845864,Canada,British Columbia,Vancouver,Female,Doctor,115440.0,0,Married,Star,4013.85,Standard,2013,4,4.750171115674196,26.0,32118.0,32118.0,1376.0,248.0,8.0,0.6666666666666666,3.25,2.167249338901664,0.0428420200510617,1.0,2.0,19.0,7.0,-12.0,-394.0,1235.3076923076924,0,0,0,15,1,1,1,0.0224436377840024,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
645265,Canada,Quebec,Quebec City,Male,Bachelor,73313.0,0,Married,Star,4013.95,Standard,2013,3,4.8350444900752905,17.0,27182.0,27182.0,0.0,0.0,8.0,0.6666666666666666,2.125,1.3789543689024488,0.0,0.0,0.0,11.0,6.0,-5.0,0.0,1598.9411764705883,0,0,0,15,1,1,1,0.0177889550691307,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
223587,Canada,British Columbia,Vancouver,Female,Bachelor,100167.0,0,Married,Star,4013.96,Standard,2017,8,0.4161533196440794,10.0,18618.0,18618.0,554.0,100.0,4.0,0.3333333333333333,2.5,1.403458930534474,0.0297561499624019,1.0,0.0,0.0,10.0,10.0,554.0,1861.8,0,0,0,18,1,1,1,0.084518771049778,2,New / Onboarding,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
158560,Canada,British Columbia,Vancouver,Male,Bachelor,59262.0,0,Married,Star,4014.45,Standard,2015,12,2.083504449007529,15.0,22952.0,22952.0,1250.0,225.0,6.0,0.5,2.5,1.3568010505999362,0.0544614848379226,1.0,0.0,7.0,8.0,1.0,58.0,1530.1333333333334,0,0,0,18,1,1,1,0.0198519840738207,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
417584,Canada,British Columbia,Vancouver,Male,Bachelor,59262.0,0,Married,Star,4014.45,Standard,2014,5,3.668720054757016,19.0,31357.0,31357.0,607.0,109.0,6.0,0.5,3.1666666666666665,2.0652243256245835,0.0193577191695634,1.0,2.0,10.0,9.0,-1.0,607.0,1650.3684210526317,0,0,0,17,1,1,1,0.029318839570331,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
472521,Canada,Alberta,Edmonton,Male,College,,1,Married,Aurora,6265.34,2018 Promotion,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,47,1,0,0,0.2228150103361375,2,New / Onboarding,Low/Mid CLV,Elevated Risk,Win-Back Priority,New / Onboarding journey,Welcome series + first-flight bonus + 30/90-day check-ins,Always-on (from enrollment),% completing 1 flight + 1 redemption in 6 months
425854,Canada,Ontario,Toronto,Female,High School or Below,39079.0,0,Married,Star,4016.13,Standard,2016,11,1.163586584531143,22.0,34662.0,34662.0,630.0,113.0,7.0,0.5833333333333334,3.142857142857143,1.8989630344113089,0.0181755236281807,1.0,0.0,10.0,12.0,2.0,630.0,1575.5454545454545,0,0,0,15,1,1,1,0.0182340543578127,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
695855,Canada,Quebec,Montreal,Female,College,,1,Divorced,Star,4019.38,Standard,2013,4,4.750171115674196,15.0,24299.0,24299.0,436.0,78.0,9.0,0.75,1.6666666666666667,1.4222261679238195,0.017943125231491,1.0,1.0,9.0,6.0,-3.0,-436.0,1619.9333333333334,0,0,0,19,1,1,1,0.0181336302649229,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
699511,Canada,British Columbia,West Vancouver,Female,College,,1,Divorced,Star,4019.38,Standard,2014,7,3.501711156741957,20.0,30672.0,30672.0,0.0,0.0,7.0,0.5833333333333334,2.857142857142857,1.775250729197189,0.0,0.0,1.0,9.0,11.0,2.0,0.0,1533.6,0,0,0,8,1,1,1,0.0254933509621852,4,Growing Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
377322,Canada,Alberta,Edmonton,Female,Bachelor,62518.0,0,Married,Star,4023.81,Standard,2016,5,1.6673511293634498,27.0,55363.0,55363.0,1059.0,191.0,8.0,0.6666666666666666,3.375,2.050498830661811,0.019128298683236,1.0,0.0,15.0,12.0,-3.0,303.0,2050.4814814814813,0,0,0,27,1,1,1,0.0284055774298163,3,Cooling Loyalists,Low/Mid CLV,Lower Risk,Steady Base,Light-touch monitoring,Automated quarterly redemption reminder / seasonal promo,Quarterly batch,"Open/click-through rate, incremental bookings vs. control"
