Loyalty Number,Year,Month,Total Flights,Distance,Points Accumulated,Points Redeemed,Dollar Cost Points Redeemed,period
100883,2017,4,1,1558,1558.0,0,0,2017-04-01
100883,2017,5,0,0,0.0,0,0,2017-05-01
100883,2017,6,0,0,0.0,0,0,2017-06-01
100883,2017,7,0,0,0.0,0,0,2017-07-01
100883,2017,8,5,9905,9905.0,0,0,2017-08-01
100883,2017,9,2,1914,1914.0,0,0,2017-09-01
100883,2017,10,0,0,0.0,0,0,2017-10-01
100883,2017,11,0,0,0.0,0,0,2017-11-01
100883,2017,12,2,3248,3248.0,0,0,2017-12-01
100883,2018,1,1,1209,1209.0,0,0,2018-01-01
100883,2018,2,0,0,0.0,0,0,2018-02-01
100883,2018,3,0,0,0.0,0,0,2018-03-01
100883,2018,4,2,3662,3662.0,0,0,2018-04-01
100883,2018,5,0,0,0.0,0,0,2018-05-01
100883,2018,6,4,9744,9744.0,0,0,2018-06-01
100883,2018,7,0,0,0.0,0,0,2018-07-01
100883,2018,8,6,4386,4386.0,0,0,2018-08-01
100883,2018,9,0,0,0.0,0,0,2018-09-01
100883,2018,10,4,3768,3768.0,0,0,2018-10-01
100883,2018,11,1,2112,2112.0,0,0,2018-11-01
100883,2018,12,3,6144,6144.0,0,0,2018-12-01
100890,2017,1,2,3064,3064.0,0,0,2017-01-01
100890,2017,2,1,2214,2214.0,0,0,2017-02-01
100890,2017,3,1,2462,2462.0,0,0,2017-03-01
100890,2017,4,0,0,0.0,0,0,2017-04-01
100890,2017,5,3,4692,4692.0,0,0,2017-05-01
100890,2017,6,0,0,0.0,0,0,2017-06-01
100890,2017,7,0,0,0.0,0,0,2017-07-01
100890,2017,8,0,0,0.0,0,0,2017-08-01
100890,2017,9,3,5016,5016.0,0,0,2017-09-01
100890,2017,10,0,0,0.0,0,0,2017-10-01
100890,2017,11,1,1684,1684.0,341,61,2017-11-01
100890,2017,12,0,0,0.0,0,0,2017-12-01
100890,2018,1,1,1773,1773.0,0,0,2018-01-01
100890,2018,2,0,0,0.0,0,0,2018-02-01
100890,2018,3,0,0,0.0,0,0,2018-03-01
100890,2018,4,3,2934,2934.0,0,0,2018-04-01
100890,2018,5,0,0,0.0,0,0,2018-05-01
100890,2018,6,0,0,0.0,0,0,2018-06-01
100890,2018,7,1,2132,2132.0,770,139,2018-07-01
100890,2018,8,2,1384,1384.0,0,0,2018-08-01
100890,2018,9,4,8376,8376.0,0,0,2018-09-01
100890,2018,10,3,2067,2067.0,0,0,2018-10-01
100890,2018,11,0,0,0.0,0,0,2018-11-01
100890,2018,12,2,1596,1596.0,501,90,2018-12-01
101018,2017,1,3,3612,3612.0,0,0,2017-01-01
101018,2017,2,0,0,0.0,0,0,2017-02-01
101018,2017,3,1,838,838.0,0,0,2017-03-01
101018,2017,4,1,2189,2189.0,0,0,2017-04-01
101018,2017,5,3,3483,3483.0,0,0,2017-05-01
101018,2017,6,1,1910,1910.0,0,0,2017-06-01
101018,2017,7,2,2686,2686.0,0,0,2017-07-01
101018,2017,8,3,7125,7125.0,0,0,2017-08-01
101018,2017,9,0,0,0.0,0,0,2017-09-01
101018,2017,10,0,0,0.0,0,0,2017-10-01
101018,2017,11,3,2061,2061.0,0,0,2017-11-01
101018,2017,12,5,10585,10585.0,0,0,2017-12-01
101018,2018,1,0,0,0.0,0,0,2018-01-01
101018,2018,2,2,4804,4804.0,0,0,2018-02-01
101018,2018,3,1,2285,2285.0,0,0,2018-03-01
101018,2018,4,0,0,0.0,0,0,2018-04-01
101018,2018,5,4,7396,7396.0,681,123,2018-05-01
101018,2018,6,3,7110,7110.0,0,0,2018-06-01
101018,2018,7,4,6808,6808.0,505,91,2018-07-01
101018,2018,8,0,0,0.0,0,0,2018-08-01
101018,2018,9,0,0,0.0,0,0,2018-09-01
101018,2018,10,2,4776,4776.0,0,0,2018-10-01
101018,2018,11,3,4251,4251.0,0,0,2018-11-01
101018,2018,12,0,0,0.0,0,0,2018-12-01
101148,2017,1,0,0,0.0,0,0,2017-01-01
101148,2017,2,3,3018,3018.0,0,0,2017-02-01
101148,2017,3,4,2044,2044.0,0,0,2017-03-01
101148,2017,4,2,4610,4610.0,0,0,2017-04-01
101148,2017,5,5,4845,4845.0,0,0,2017-05-01
101148,2017,6,0,0,0.0,0,0,2017-06-01
101148,2017,7,0,0,0.0,0,0,2017-07-01
101148,2017,8,0,0,0.0,0,0,2017-08-01
101148,2017,9,3,7200,7200.0,389,70,2017-09-01
101148,2017,10,3,6060,6060.0,0,0,2017-10-01
101148,2017,11,0,0,0.0,0,0,2017-11-01
101148,2017,12,1,1657,1657.0,0,0,2017-12-01
101148,2018,1,0,0,0.0,0,0,2018-01-01
101148,2018,2,3,6978,6978.0,325,59,2018-02-01
101148,2018,3,0,0,0.0,0,0,2018-03-01
101148,2018,4,0,0,0.0,0,0,2018-04-01
101148,2018,5,0,0,0.0,0,0,2018-05-01
101148,2018,6,1,1068,1068.0,0,0,2018-06-01
101148,2018,7,0,0,0.0,0,0,2018-07-01
101148,2018,8,0,0,0.0,0,0,2018-08-01
101148,2018,9,0,0,0.0,0,0,2018-09-01
101148,2018,10,2,2890,2890.0,0,0,2018-10-01
101148,2018,11,0,0,0.0,0,0,2018-11-01
101148,2018,12,3,7200,7200.0,0,0,2018-12-01
101356,2017,1,0,0,0.0,0,0,2017-01-01
101356,2017,2,0,0,0.0,0,0,2017-02-01
101356,2017,3,0,0,0.0,0,0,2017-03-01
101356,2017,4,0,0,0.0,0,0,2017-04-01
101356,2017,5,0,0,0.0,0,0,2017-05-01
101356,2017,6,0,0,0.0,0,0,2017-06-01
101356,2017,7,0,0,0.0,0,0,2017-07-01
101356,2017,8,0,0,0.0,0,0,2017-08-01
101356,2017,9,0,0,0.0,0,0,2017-09-01
101356,2017,10,0,0,0.0,0,0,2017-10-01
101356,2017,11,0,0,0.0,0,0,2017-11-01
101356,2017,12,0,0,0.0,0,0,2017-12-01
101356,2018,1,0,0,0.0,0,0,2018-01-01
101356,2018,2,0,0,0.0,0,0,2018-02-01
101356,2018,3,0,0,0.0,0,0,2018-03-01
101356,2018,4,0,0,0.0,0,0,2018-04-01
101356,2018,5,0,0,0.0,0,0,2018-05-01
101356,2018,6,0,0,0.0,0,0,2018-06-01
101356,2018,7,0,0,0.0,0,0,2018-07-01
101356,2018,8,0,0,0.0,0,0,2018-08-01
101356,2018,9,0,0,0.0,0,0,2018-09-01
101356,2018,10,0,0,0.0,0,0,2018-10-01
101356,2018,11,0,0,0.0,0,0,2018-11-01
101356,2018,12,0,0,0.0,0,0,2018-12-01
101363,2017,1,2,1206,1206.0,0,0,2017-01-01
101363,2017,2,1,1946,1946.0,0,0,2017-02-01
101363,2017,3,0,0,0.0,0,0,2017-03-01
101363,2017,4,0,0,0.0,0,0,2017-04-01
101363,2017,5,0,0,0.0,0,0,2017-05-01
101363,2017,6,0,0,0.0,0,0,2017-06-01
101363,2017,7,2,4394,4394.0,0,0,2017-07-01
101363,2017,8,0,0,0.0,0,0,2017-08-01
101363,2017,9,5,9370,9370.0,484,87,2017-09-01
101363,2017,10,1,2353,2353.0,0,0,2017-10-01
101363,2017,11,4,8104,8104.0,342,62,2017-11-01
101363,2017,12,0,0,0.0,0,0,2017-12-01
101363,2018,1,0,0,0.0,0,0,2018-01-01
101363,2018,2,0,0,0.0,0,0,2018-02-01
101363,2018,3,0,0,0.0,0,0,2018-03-01
101363,2018,4,0,0,0.0,0,0,2018-04-01
101363,2018,5,4,7168,7168.0,552,99,2018-05-01
101363,2018,6,4,6012,6012.0,0,0,2018-06-01
101363,2018,7,0,0,0.0,0,0,2018-07-01
101363,2018,8,0,0,0.0,0,0,2018-08-01
101363,2018,9,3,5379,5379.0,382,69,2018-09-01
101363,2018,10,3,3753,3753.0,0,0,2018-10-01
101363,2018,11,0,0,0.0,0,0,2018-11-01
101363,2018,12,2,1012,1012.0,0,0,2018-12-01
101487,2017,1,1,1412,1412.0,515,93,2017-01-01
101487,2017,2,3,4446,4446.0,0,0,2017-02-01
101487,2017,3,3,6666,6666.0,0,0,2017-03-01
101487,2017,4,4,5212,5212.0,0,0,2017-04-01
101487,2017,5,2,2370,2370.0,0,0,2017-05-01
101487,2017,6,6,4086,4086.0,700,126,2017-06-01
101487,2017,7,2,3212,3212.0,0,0,2017-07-01
101487,2017,8,2,2734,2734.0,720,130,2017-08-01
101487,2017,9,0,0,0.0,0,0,2017-09-01
101487,2017,10,2,1662,1662.0,0,0,2017-10-01
101487,2017,11,3,2664,2664.0,0,0,2017-11-01
101487,2017,12,1,1060,1060.0,0,0,2017-12-01
101487,2018,1,2,1346,1346.0,493,89,2018-01-01
101487,2018,2,0,0,0.0,0,0,2018-02-01
101487,2018,3,1,2153,2153.0,0,0,2018-03-01
101487,2018,4,2,3534,3534.0,0,0,2018-04-01
101487,2018,5,2,2250,2250.0,484,87,2018-05-01
101487,2018,6,0,0,0.0,0,0,2018-06-01
101487,2018,7,5,7165,7165.0,0,0,2018-07-01
101487,2018,8,4,3168,3168.0,0,0,2018-08-01
101487,2018,9,3,7389,7389.0,0,0,2018-09-01
101487,2018,10,0,0,0.0,0,0,2018-10-01
101487,2018,11,3,3720,3720.0,0,0,2018-11-01
101487,2018,12,5,6340,6340.0,0,0,2018-12-01
101515,2017,1,3,6633,6633.0,0,0,2017-01-01
101515,2017,2,0,0,0.0,0,0,2017-02-01
101515,2017,3,1,1778,1778.0,0,0,2017-03-01
101515,2017,4,0,0,0.0,0,0,2017-04-01
101515,2017,5,2,2804,2804.0,0,0,2017-05-01
101515,2017,6,5,10525,10525.0,0,0,2017-06-01
101515,2017,7,2,3686,3686.0,0,0,2017-07-01
101515,2017,8,3,3390,3390.0,698,126,2017-08-01
101515,2017,9,0,0,0.0,0,0,2017-09-01
101515,2017,10,0,0,0.0,0,0,2017-10-01
101515,2017,11,0,0,0.0,0,0,2017-11-01
101515,2017,12,1,572,572.0,608,109,2017-12-01
101515,2018,1,0,0,0.0,0,0,2018-01-01
101515,2018,2,0,0,0.0,0,0,2018-02-01
101515,2018,3,0,0,0.0,0,0,2018-03-01
101515,2018,4,3,4728,4728.0,0,0,2018-04-01
101515,2018,5,0,0,0.0,0,0,2018-05-01
101515,2018,6,0,0,0.0,737,133,2018-06-01
101515,2018,7,0,0,0.0,0,0,2018-07-01
101515,2018,8,1,606,606.0,0,0,2018-08-01
101515,2018,9,2,4326,4326.0,0,0,2018-09-01
101515,2018,10,3,5316,5316.0,0,0,2018-10-01
101515,2018,11,3,6069,6069.0,0,0,2018-11-01
101515,2018,12,0,0,0.0,0,0,2018-12-01
101540,2017,1,0,0,0.0,0,0,2017-01-01
101540,2017,2,0,0,0.0,0,0,2017-02-01
101540,2017,3,0,0,0.0,0,0,2017-03-01
101540,2017,4,0,0,0.0,0,0,2017-04-01
101540,2017,5,0,0,0.0,0,0,2017-05-01
101540,2017,6,6,10404,10404.0,0,0,2017-06-01
101540,2017,7,2,4756,4756.0,0,0,2017-07-01
101540,2017,8,0,0,0.0,0,0,2017-08-01
101540,2017,9,1,1683,1683.0,0,0,2017-09-01
101540,2017,10,2,3734,3734.0,0,0,2017-10-01
101540,2017,11,0,0,0.0,0,0,2017-11-01
101540,2017,12,0,0,0.0,0,0,2017-12-01
101540,2018,1,1,1059,1059.0,0,0,2018-01-01
101540,2018,2,2,4738,4738.0,0,0,2018-02-01
101540,2018,3,1,506,506.0,487,88,2018-03-01
101540,2018,4,0,0,0.0,0,0,2018-04-01
101540,2018,5,0,0,0.0,0,0,2018-05-01
101540,2018,6,4,9524,9524.0,444,80,2018-06-01
101540,2018,7,2,2000,2000.0,0,0,2018-07-01
101540,2018,8,2,1394,1394.0,0,0,2018-08-01
101540,2018,9,0,0,0.0,0,0,2018-09-01
101540,2018,10,0,0,0.0,0,0,2018-10-01
101540,2018,11,2,2806,2806.0,0,0,2018-11-01
101540,2018,12,5,6490,6490.0,0,0,2018-12-01
101544,2017,1,2,4676,4676.0,0,0,2017-01-01
101544,2017,2,2,4286,4286.0,0,0,2017-02-01
101544,2017,3,0,0,0.0,0,0,2017-03-01
101544,2017,4,2,2462,2462.0,0,0,2017-04-01
101544,2017,5,4,2744,2744.0,0,0,2017-05-01
101544,2017,6,0,0,0.0,0,0,2017-06-01
101544,2017,7,0,0,0.0,0,0,2017-07-01
101544,2017,8,0,0,0.0,0,0,2017-08-01
101544,2017,9,3,7080,7080.0,0,0,2017-09-01
101544,2017,10,4,8512,8512.0,0,0,2017-10-01
101544,2017,11,0,0,0.0,0,0,2017-11-01
101544,2017,12,0,0,0.0,0,0,2017-12-01
101544,2018,1,1,1027,1027.0,0,0,2018-01-01
101544,2018,2,1,1120,1120.0,0,0,2018-02-01
101544,2018,3,2,4338,4338.0,0,0,2018-03-01
101544,2018,4,3,2985,2985.0,0,0,2018-04-01
101544,2018,5,0,0,0.0,0,0,2018-05-01
101544,2018,6,6,9384,9384.0,0,0,2018-06-01
101544,2018,7,2,1348,1348.0,505,91,2018-07-01
101544,2018,8,0,0,0.0,0,0,2018-08-01
101544,2018,9,0,0,0.0,0,0,2018-09-01
101544,2018,10,3,2823,2823.0,471,85,2018-10-01
101544,2018,11,3,5283,5283.0,0,0,2018-11-01
101544,2018,12,2,3364,3364.0,746,134,2018-12-01
101547,2017,1,0,0,0.0,0,0,2017-01-01
101547,2017,2,0,0,0.0,0,0,2017-02-01
101547,2017,3,0,0,0.0,0,0,2017-03-01
101547,2017,4,0,0,0.0,0,0,2017-04-01
101547,2017,5,0,0,0.0,0,0,2017-05-01
101547,2017,6,0,0,0.0,0,0,2017-06-01
101547,2017,7,0,0,0.0,0,0,2017-07-01
101547,2017,8,0,0,0.0,0,0,2017-08-01
101547,2017,9,0,0,0.0,0,0,2017-09-01
101547,2017,10,0,0,0.0,0,0,2017-10-01
101547,2017,11,0,0,0.0,0,0,2017-11-01
101547,2017,12,0,0,0.0,0,0,2017-12-01
101547,2018,1,2,2438,2438.0,0,0,2018-01-01
101547,2018,2,1,2440,2440.0,0,0,2018-02-01
101547,2018,3,2,4214,4214.0,0,0,2018-03-01
101547,2018,4,1,1250,1250.0,0,0,2018-04-01
101547,2018,5,0,0,0.0,0,0,2018-05-01
101547,2018,6,0,0,0.0,0,0,2018-06-01
101547,2018,7,3,5796,5796.0,0,0,2018-07-01
101547,2018,8,6,13692,13692.0,0,0,2018-08-01
101547,2018,9,0,0,0.0,576,104,2018-09-01
101547,2018,10,0,0,0.0,0,0,2018-10-01
101547,2018,11,2,3088,3088.0,0,0,2018-11-01
101547,2018,12,0,0,0.0,0,0,2018-12-01
101581,2017,1,2,1796,1796.0,0,0,2017-01-01
101581,2017,2,0,0,0.0,0,0,2017-02-01
101581,2017,3,1,2085,2085.0,0,0,2017-03-01
101581,2017,4,1,1339,1339.0,0,0,2017-04-01
101581,2017,5,0,0,0.0,0,0,2017-05-01
101581,2017,6,2,1152,1152.0,0,0,2017-06-01
101581,2017,7,5,8565,8565.0,0,0,2017-07-01
101581,2017,8,0,0,0.0,0,0,2017-08-01
101581,2017,9,0,0,0.0,0,0,2017-09-01
101581,2017,10,4,4236,4236.0,0,0,2017-10-01
101581,2017,11,3,4935,4935.0,548,99,2017-11-01
101581,2017,12,0,0,0.0,0,0,2017-12-01
101581,2018,1,1,1477,1477.0,0,0,2018-01-01
101581,2018,2,0,0,0.0,0,0,2018-02-01
101581,2018,3,3,4611,4611.0,0,0,2018-03-01
101581,2018,4,0,0,0.0,0,0,2018-04-01
101581,2018,5,1,995,995.0,556,100,2018-05-01
101581,2018,6,0,0,0.0,0,0,2018-06-01
101581,2018,7,6,4416,4416.0,0,0,2018-07-01
101581,2018,8,0,0,0.0,0,0,2018-08-01
101581,2018,9,1,723,723.0,0,0,2018-09-01
101581,2018,10,3,7014,7014.0,0,0,2018-10-01
101581,2018,11,3,6198,6198.0,0,0,2018-11-01
101581,2018,12,0,0,0.0,0,0,2018-12-01
101594,2017,1,3,2322,2322.0,0,0,2017-01-01
101594,2017,2,0,0,0.0,0,0,2017-02-01
101594,2017,3,2,2002,2002.0,379,68,2017-03-01
101594,2017,4,0,0,0.0,0,0,2017-04-01
101594,2017,5,0,0,0.0,0,0,2017-05-01
101594,2017,6,0,0,0.0,0,0,2017-06-01
101594,2017,7,2,1042,1042.0,0,0,2017-07-01
101594,2017,8,0,0,0.0,0,0,2017-08-01
101594,2017,9,4,5040,5040.0,0,0,2017-09-01
101594,2017,10,0,0,0.0,0,0,2017-10-01
101594,2017,11,2,1272,1272.0,0,0,2017-11-01
101594,2017,12,3,6741,6741.0,0,0,2017-12-01
101594,2018,1,3,4509,4509.0,0,0,2018-01-01
101594,2018,2,0,0,0.0,0,0,2018-02-01
101594,2018,3,4,4748,4748.0,0,0,2018-03-01
101594,2018,4,2,2640,2640.0,373,67,2018-04-01
101594,2018,5,3,2556,2556.0,0,0,2018-05-01
101594,2018,6,2,4384,4384.0,0,0,2018-06-01
101594,2018,7,0,0,0.0,0,0,2018-07-01
101594,2018,8,1,538,538.0,567,102,2018-08-01
101594,2018,9,4,7392,7392.0,0,0,2018-09-01
101594,2018,10,2,1402,1402.0,0,0,2018-10-01
101594,2018,11,1,736,736.0,0,0,2018-11-01
101594,2018,12,5,10905,10905.0,0,0,2018-12-01
101644,2017,1,0,0,0.0,0,0,2017-01-01
101644,2017,2,0,0,0.0,0,0,2017-02-01
101644,2017,3,0,0,0.0,0,0,2017-03-01
101644,2017,4,0,0,0.0,0,0,2017-04-01
101644,2017,5,0,0,0.0,0,0,2017-05-01
101644,2017,6,0,0,0.0,0,0,2017-06-01
101644,2017,7,0,0,0.0,0,0,2017-07-01
101644,2017,8,0,0,0.0,0,0,2017-08-01
101644,2017,9,0,0,0.0,0,0,2017-09-01
101644,2017,10,0,0,0.0,0,0,2017-10-01
101644,2017,11,0,0,0.0,0,0,2017-11-01
101644,2017,12,0,0,0.0,0,0,2017-12-01
101644,2018,1,0,0,0.0,0,0,2018-01-01
101644,2018,2,0,0,0.0,0,0,2018-02-01
101644,2018,3,0,0,0.0,0,0,2018-03-01
101644,2018,4,0,0,0.0,0,0,2018-04-01
101644,2018,5,0,0,0.0,0,0,2018-05-01
101644,2018,6,0,0,0.0,0,0,2018-06-01
101644,2018,7,0,0,0.0,0,0,2018-07-01
101644,2018,8,0,0,0.0,0,0,2018-08-01
101644,2018,9,0,0,0.0,0,0,2018-09-01
101644,2018,10,0,0,0.0,0,0,2018-10-01
101644,2018,11,0,0,0.0,0,0,2018-11-01
101644,2018,12,2,2974,2974.0,0,0,2018-12-01
101663,2017,1,0,0,0.0,0,0,2017-01-01
101663,2017,2,0,0,0.0,0,0,2017-02-01
101663,2017,3,1,2262,2262.0,0,0,2017-03-01
101663,2017,4,0,0,0.0,454,82,2017-04-01
101663,2017,5,3,6396,6396.0,0,0,2017-05-01
101663,2017,6,2,3176,3176.0,0,0,2017-06-01
101663,2017,7,5,5845,5845.0,0,0,2017-07-01
101663,2017,8,3,3126,3126.0,507,91,2017-08-01
101663,2017,9,1,1292,1292.0,0,0,2017-09-01
101663,2017,10,0,0,0.0,0,0,2017-10-01
101663,2017,11,3,3411,3411.0,0,0,2017-11-01
101663,2017,12,5,10275,10275.0,0,0,2017-12-01
101663,2018,1,2,4848,4848.0,0,0,2018-01-01
101663,2018,2,1,994,994.0,0,0,2018-02-01
101663,2018,3,0,0,0.0,0,0,2018-03-01
101663,2018,4,0,0,0.0,0,0,2018-04-01
101663,2018,5,0,0,0.0,0,0,2018-05-01
101663,2018,6,3,5445,5445.0,0,0,2018-06-01
101663,2018,7,1,1768,1768.0,0,0,2018-07-01
101663,2018,8,0,0,0.0,0,0,2018-08-01
101663,2018,9,4,2000,2000.0,0,0,2018-09-01
101663,2018,10,4,2512,2512.0,0,0,2018-10-01
101663,2018,11,0,0,0.0,0,0,2018-11-01
101663,2018,12,3,6759,6759.0,0,0,2018-12-01
101664,2017,1,1,2305,2305.0,0,0,2017-01-01
101664,2017,2,1,516,516.0,0,0,2017-02-01
101664,2017,3,0,0,0.0,0,0,2017-03-01
101664,2017,4,0,0,0.0,0,0,2017-04-01
101664,2017,5,1,997,997.0,0,0,2017-05-01
101664,2017,6,1,1304,1304.0,0,0,2017-06-01
101664,2017,7,5,6740,6740.0,0,0,2017-07-01
101664,2017,8,0,0,0.0,0,0,2017-08-01
101664,2017,9,0,0,0.0,0,0,2017-09-01
101664,2017,10,0,0,0.0,0,0,2017-10-01
101664,2017,11,0,0,0.0,0,0,2017-11-01
101664,2017,12,2,2136,2136.0,0,0,2017-12-01
101664,2018,1,1,765,765.0,0,0,2018-01-01
101664,2018,2,3,6381,6381.0,0,0,2018-02-01
101664,2018,3,2,3898,3898.0,0,0,2018-03-01
101664,2018,4,0,0,0.0,0,0,2018-04-01
101664,2018,5,0,0,0.0,0,0,2018-05-01
101664,2018,6,5,2655,2655.0,0,0,2018-06-01
101664,2018,7,0,0,0.0,0,0,2018-07-01
101664,2018,8,3,6792,6792.0,0,0,2018-08-01
101664,2018,9,2,2186,2186.0,0,0,2018-09-01
101664,2018,10,0,0,0.0,0,0,2018-10-01
101664,2018,11,1,1835,1835.0,0,0,2018-11-01
101664,2018,12,1,2477,2477.0,0,0,2018-12-01
101709,2017,1,3,6792,6792.0,0,0,2017-01-01
101709,2017,2,2,3992,3992.0,0,0,2017-02-01
101709,2017,3,0,0,0.0,0,0,2017-03-01
101709,2017,4,1,1760,1760.0,456,82,2017-04-01
101709,2017,5,1,504,504.0,0,0,2017-05-01
101709,2017,6,2,3548,3548.0,0,0,2017-06-01
101709,2017,7,4,5376,5376.0,0,0,2017-07-01
101709,2017,8,5,5930,5930.0,0,0,2017-08-01
101709,2017,9,3,5307,5307.0,0,0,2017-09-01
101709,2017,10,3,5616,5616.0,0,0,2017-10-01
101709,2017,11,1,1283,1283.0,0,0,2017-11-01
101709,2017,12,1,1433,1433.0,0,0,2017-12-01
101709,2018,1,2,1204,1204.0,0,0,2018-01-01
101709,2018,2,2,2770,2770.0,0,0,2018-02-01
101709,2018,3,0,0,0.0,0,0,2018-03-01
101709,2018,4,3,6513,6513.0,0,0,2018-04-01
101709,2018,5,0,0,0.0,0,0,2018-05-01
101709,2018,6,3,3402,3402.0,0,0,2018-06-01
101709,2018,7,0,0,0.0,0,0,2018-07-01
101709,2018,8,2,4166,4166.0,0,0,2018-08-01
101709,2018,9,0,0,0.0,0,0,2018-09-01
101709,2018,10,0,0,0.0,0,0,2018-10-01
101709,2018,11,0,0,0.0,0,0,2018-11-01
101709,2018,12,0,0,0.0,0,0,2018-12-01
101768,2017,1,0,0,0.0,0,0,2017-01-01
101768,2017,2,0,0,0.0,0,0,2017-02-01
101768,2017,3,0,0,0.0,0,0,2017-03-01
101768,2017,4,0,0,0.0,0,0,2017-04-01
101768,2017,5,0,0,0.0,0,0,2017-05-01
101768,2017,6,0,0,0.0,0,0,2017-06-01
101768,2017,7,0,0,0.0,0,0,2017-07-01
101768,2017,8,0,0,0.0,0,0,2017-08-01
101768,2017,9,0,0,0.0,0,0,2017-09-01
101768,2017,10,0,0,0.0,0,0,2017-10-01
101768,2017,11,0,0,0.0,0,0,2017-11-01
101768,2017,12,0,0,0.0,0,0,2017-12-01
101768,2018,1,0,0,0.0,0,0,2018-01-01
101768,2018,2,0,0,0.0,0,0,2018-02-01
101768,2018,3,0,0,0.0,0,0,2018-03-01
101768,2018,4,0,0,0.0,0,0,2018-04-01
101768,2018,5,0,0,0.0,0,0,2018-05-01
101768,2018,6,0,0,0.0,0,0,2018-06-01
101768,2018,7,0,0,0.0,0,0,2018-07-01
101768,2018,8,0,0,0.0,0,0,2018-08-01
101768,2018,9,0,0,0.0,0,0,2018-09-01
101768,2018,10,0,0,0.0,0,0,2018-10-01
101768,2018,11,0,0,0.0,0,0,2018-11-01
101768,2018,12,1,1733,1733.0,0,0,2018-12-01
101876,2017,1,0,0,0.0,0,0,2017-01-01
101876,2017,2,0,0,0.0,0,0,2017-02-01
101876,2017,3,0,0,0.0,0,0,2017-03-01
101876,2017,4,0,0,0.0,0,0,2017-04-01
101876,2017,5,0,0,0.0,0,0,2017-05-01
101876,2017,6,0,0,0.0,0,0,2017-06-01
101876,2017,7,0,0,0.0,0,0,2017-07-01
101876,2017,8,0,0,0.0,0,0,2017-08-01
101876,2017,9,0,0,0.0,0,0,2017-09-01
101876,2017,10,0,0,0.0,0,0,2017-10-01
101876,2017,11,3,5976,5976.0,0,0,2017-11-01
101876,2017,12,2,2310,2310.0,0,0,2017-12-01
101876,2018,1,1,2156,2156.0,517,93,2018-01-01
101876,2018,2,0,0,0.0,0,0,2018-02-01
101876,2018,3,0,0,0.0,0,0,2018-03-01
101876,2018,4,0,0,0.0,0,0,2018-04-01
101876,2018,5,1,537,537.0,670,121,2018-05-01
101876,2018,6,5,7285,7285.0,0,0,2018-06-01
101876,2018,7,0,0,0.0,0,0,2018-07-01
101876,2018,8,0,0,0.0,0,0,2018-08-01
101876,2018,9,0,0,0.0,0,0,2018-09-01
101876,2018,10,0,0,0.0,0,0,2018-10-01
101876,2018,11,0,0,0.0,0,0,2018-11-01
101876,2018,12,0,0,0.0,0,0,2018-12-01
101895,2017,1,2,2312,2312.0,0,0,2017-01-01
101895,2017,2,0,0,0.0,0,0,2017-02-01
101895,2017,3,2,4704,4704.0,0,0,2017-03-01
101895,2017,4,1,2309,2309.0,0,0,2017-04-01
101895,2017,5,1,1630,1630.0,0,0,2017-05-01
101895,2017,6,6,11166,11166.0,0,0,2017-06-01
101895,2017,7,5,10400,10400.0,0,0,2017-07-01
101895,2017,8,0,0,0.0,0,0,2017-08-01
101895,2017,9,1,1820,1820.0,0,0,2017-09-01
101895,2017,10,0,0,0.0,0,0,2017-10-01
101895,2017,11,0,0,0.0,0,0,2017-11-01
101895,2017,12,1,963,963.0,0,0,2017-12-01
101895,2018,1,1,2240,2240.0,0,0,2018-01-01
101895,2018,2,0,0,0.0,0,0,2018-02-01
101895,2018,3,0,0,0.0,0,0,2018-03-01
101895,2018,4,0,0,0.0,0,0,2018-04-01
101895,2018,5,0,0,0.0,0,0,2018-05-01
101895,2018,6,0,0,0.0,0,0,2018-06-01
101895,2018,7,0,0,0.0,0,0,2018-07-01
101895,2018,8,3,3483,3483.0,0,0,2018-08-01
101895,2018,9,1,1692,1692.0,0,0,2018-09-01
101895,2018,10,1,2282,2282.0,0,0,2018-10-01
101895,2018,11,0,0,0.0,0,0,2018-11-01
101895,2018,12,2,2304,2304.0,0,0,2018-12-01
101902,2017,1,0,0,0.0,0,0,2017-01-01
101902,2017,2,0,0,0.0,0,0,2017-02-01
101902,2017,3,0,0,0.0,0,0,2017-03-01
101902,2017,4,2,3166,3166.0,488,88,2017-04-01
101902,2017,5,5,11025,11025.0,0,0,2017-05-01
101902,2017,6,6,10734,10734.0,0,0,2017-06-01
101902,2017,7,0,0,0.0,0,0,2017-07-01
101902,2017,8,9,12777,12777.0,0,0,2017-08-01
101902,2017,9,3,5921,5921.0,0,0,2017-09-01
101902,2017,10,3,2740,2740.0,0,0,2017-10-01
101902,2017,11,2,1574,1574.0,0,0,2017-11-01
101902,2017,12,0,0,0.0,0,0,2017-12-01
101902,2018,1,2,2112,2112.0,0,0,2018-01-01
101902,2018,2,2,3064,3064.0,0,0,2018-02-01
101902,2018,3,3,7165,7165.0,0,0,2018-03-01
101902,2018,4,5,5684,5684.0,366,66,2018-04-01
101902,2018,5,6,13575,13575.0,0,0,2018-05-01
101902,2018,6,1,621,621.0,448,81,2018-06-01
101902,2018,7,6,14136,14136.0,0,0,2018-07-01
101902,2018,8,1,2338,2338.0,0,0,2018-08-01
101902,2018,9,7,10309,10309.0,0,0,2018-09-01
101902,2018,10,6,10310,10310.0,0,0,2018-10-01
